"Date Printed: Wednesday, August 29, 2018 10:28:28 AM"
Title: Chlamydia | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Asian | Black/African American | Hispanic/Latino | White | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2004","Michigan","26","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Michigan","26","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Michigan","26","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Michigan","26","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Michigan","26","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Michigan","26","All age groups","Asian","Both sexes","141",59.4,"237,350"
"Chlamydia","2009","Michigan","26","All age groups","Black/African American","Both sexes","17,054",1226.8,"1,390,081"
"Chlamydia","2009","Michigan","26","All age groups","Hispanic/Latino","Both sexes","1,007",239.5,"420,515"
"Chlamydia","2009","Michigan","26","All age groups","White","Both sexes","8,865",115,"7,705,351"
"Chlamydia","2016","Michigan","26","All age groups","Asian","Both sexes","306",104.1,"293,834"
"Chlamydia","2016","Michigan","26","All age groups","Black/African American","Both sexes","15,784",1144.7,"1,378,855"
"Chlamydia","2016","Michigan","26","All age groups","Hispanic/Latino","Both sexes","1,567",322.4,"485,974"
"Chlamydia","2016","Michigan","26","All age groups","White","Both sexes","13,875",185,"7,498,342"
"Chlamydia","2000","Michigan","26","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Michigan","26","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Michigan","26","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Michigan","26","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Michigan","26","All age groups","Asian","Both sexes","171",70.9,"241,128"
"Chlamydia","2010","Michigan","26","All age groups","Black/African American","Both sexes","18,110",1305.8,"1,386,859"
"Chlamydia","2010","Michigan","26","All age groups","Hispanic/Latino","Both sexes","1,172",267.7,"437,877"
"Chlamydia","2010","Michigan","26","All age groups","White","Both sexes","9,671",127.7,"7,570,708"
"Chlamydia","2000","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","Minnesota","27","All age groups","Asian","Both sexes","694",262.3,"264,609"
"Chlamydia","2016","Minnesota","27","All age groups","Black/African American","Both sexes","5,013",1580.7,"317,130"
"Chlamydia","2016","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","1,308",460.2,"284,214"
"Chlamydia","2016","Minnesota","27","All age groups","White","Both sexes","8,913",200.4,"4,446,535"
"Chlamydia","2014","Minnesota","27","All age groups","Asian","Both sexes","646",253.4,"254,951"
"Chlamydia","2014","Minnesota","27","All age groups","Black/African American","Both sexes","4,379",1416.7,"309,108"
"Chlamydia","2014","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","1,103",397.2,"277,719"
"Chlamydia","2014","Minnesota","27","All age groups","White","Both sexes","7,717",173.7,"4,442,291"
"Chlamydia","2008","Minnesota","27","All age groups","Asian","Both sexes","583",307.1,"189,861"
"Chlamydia","2008","Minnesota","27","All age groups","Black/African American","Both sexes","4,190",1805.6,"232,056"
"Chlamydia","2008","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","1,054",479,"220,062"
"Chlamydia","2008","Minnesota","27","All age groups","White","Both sexes","5,559",124.8,"4,454,017"
"Chlamydia","2010","Minnesota","27","All age groups","Asian","Both sexes","573",264,"217,008"
"Chlamydia","2010","Minnesota","27","All age groups","Black/African American","Both sexes","4,404",1615.7,"272,570"
"Chlamydia","2010","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","980",389.2,"251,817"
"Chlamydia","2010","Minnesota","27","All age groups","White","Both sexes","6,162",139.7,"4,411,802"
"Chlamydia","2007","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2013","Minnesota","27","All age groups","Asian","Both sexes","572",233.4,"245,073"
"Chlamydia","2013","Minnesota","27","All age groups","Black/African American","Both sexes","4,158",1387.7,"299,641"
"Chlamydia","2013","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","956",352.4,"271,317"
"Chlamydia","2013","Minnesota","27","All age groups","White","Both sexes","6,933",156.3,"4,435,277"
"Chlamydia","2001","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Minnesota","27","All age groups","Asian","Both sexes","654",289.4,"225,988"
"Chlamydia","2011","Minnesota","27","All age groups","Black/African American","Both sexes","4,823",1713.1,"281,535"
"Chlamydia","2011","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","1,088",421.3,"258,270"
"Chlamydia","2011","Minnesota","27","All age groups","White","Both sexes","7,160",162,"4,420,628"
"Chlamydia","2002","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Minnesota","27","All age groups","Asian","Both sexes","524",268.7,"194,996"
"Chlamydia","2009","Minnesota","27","All age groups","Black/African American","Both sexes","4,098",1728.4,"237,095"
"Chlamydia","2009","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","909",399.7,"227,437"
"Chlamydia","2009","Minnesota","27","All age groups","White","Both sexes","5,495",123,"4,466,347"
"Chlamydia","2012","Minnesota","27","All age groups","Asian","Both sexes","530",225.5,"235,057"
"Chlamydia","2012","Minnesota","27","All age groups","Black/African American","Both sexes","4,450",1534.3,"290,042"
"Chlamydia","2012","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","945",357.5,"264,365"
"Chlamydia","2012","Minnesota","27","All age groups","White","Both sexes","6,731",152.1,"4,425,835"
"Chlamydia","2015","Minnesota","27","All age groups","Asian","Both sexes","674",254.7,"264,609"
"Chlamydia","2015","Minnesota","27","All age groups","Black/African American","Both sexes","4,554",1436,"317,130"
"Chlamydia","2015","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","1,273",447.9,"284,214"
"Chlamydia","2015","Minnesota","27","All age groups","White","Both sexes","8,117",182.5,"4,446,535"
"Chlamydia","2005","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Minnesota","27","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Minnesota","27","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Minnesota","27","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Minnesota","27","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Mississippi","28","All age groups","Asian","Both sexes","42",173.1,"24,269"
"Chlamydia","2008","Mississippi","28","All age groups","Black/African American","Both sexes","13,193",1211.9,"1,088,632"
"Chlamydia","2008","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","44",62,"70,982"
"Chlamydia","2008","Mississippi","28","All age groups","White","Both sexes","2,264",132,"1,715,203"
"Chlamydia","2009","Mississippi","28","All age groups","Asian","Both sexes","46",184.5,"24,931"
"Chlamydia","2009","Mississippi","28","All age groups","Black/African American","Both sexes","15,405",1408.2,"1,093,915"
"Chlamydia","2009","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","48",64.1,"74,887"
"Chlamydia","2009","Mississippi","28","All age groups","White","Both sexes","2,687",156.7,"1,714,706"
"Chlamydia","2015","Mississippi","28","All age groups","Asian","Both sexes","18",58,"31,031"
"Chlamydia","2015","Mississippi","28","All age groups","Black/African American","Both sexes","11,012",987.5,"1,115,184"
"Chlamydia","2015","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","46",50.2,"91,564"
"Chlamydia","2015","Mississippi","28","All age groups","White","Both sexes","2,231",130.8,"1,706,249"
"Chlamydia","2003","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Mississippi","28","All age groups","Asian","Both sexes","44",168.8,"26,060"
"Chlamydia","2010","Mississippi","28","All age groups","Black/African American","Both sexes","14,082",1284.4,"1,096,359"
"Chlamydia","2010","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","39",47.5,"82,025"
"Chlamydia","2010","Mississippi","28","All age groups","White","Both sexes","2,524",146.4,"1,723,924"
"Chlamydia","2014","Mississippi","28","All age groups","Asian","Both sexes","13",43.4,"29,972"
"Chlamydia","2014","Mississippi","28","All age groups","Black/African American","Both sexes","13,501",1212.7,"1,113,293"
"Chlamydia","2014","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","71",79,"89,849"
"Chlamydia","2014","Mississippi","28","All age groups","White","Both sexes","2,722",158.9,"1,712,798"
"Chlamydia","2006","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Mississippi","28","All age groups","Asian","Both sexes","36",132.9,"27,083"
"Chlamydia","2011","Mississippi","28","All age groups","Black/African American","Both sexes","14,168",1287.2,"1,100,692"
"Chlamydia","2011","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","31",36.8,"84,126"
"Chlamydia","2011","Mississippi","28","All age groups","White","Both sexes","2,670",155,"1,722,746"
"Chlamydia","2016","Mississippi","28","All age groups","Asian","Both sexes","13",41.9,"31,031"
"Chlamydia","2016","Mississippi","28","All age groups","Black/African American","Both sexes","12,024",1078.2,"1,115,184"
"Chlamydia","2016","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","46",50.2,"91,564"
"Chlamydia","2016","Mississippi","28","All age groups","White","Both sexes","2,548",149.3,"1,706,249"
"Chlamydia","2000","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Mississippi","28","All age groups","Asian","Both sexes","49",209.5,"23,394"
"Chlamydia","2007","Mississippi","28","All age groups","Black/African American","Both sexes","14,638",1358,"1,077,923"
"Chlamydia","2007","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","60",90.5,"66,328"
"Chlamydia","2007","Mississippi","28","All age groups","White","Both sexes","2,360",137.7,"1,714,234"
"Chlamydia","2013","Mississippi","28","All age groups","Asian","Both sexes","37",127.5,"29,021"
"Chlamydia","2013","Mississippi","28","All age groups","Black/African American","Both sexes","11,510",1037.7,"1,109,200"
"Chlamydia","2013","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","75",85.5,"87,681"
"Chlamydia","2013","Mississippi","28","All age groups","White","Both sexes","2,206",128.4,"1,718,613"
"Chlamydia","2005","Mississippi","28","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Mississippi","28","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Mississippi","28","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Missouri","29","All age groups","Asian","Both sexes","94",106,"88,680"
"Chlamydia","2009","Missouri","29","All age groups","Black/African American","Both sexes","11,562",1712.1,"675,316"
"Chlamydia","2009","Missouri","29","All age groups","Hispanic/Latino","Both sexes","618",304.6,"202,898"
"Chlamydia","2009","Missouri","29","All age groups","White","Both sexes","7,393",150.8,"4,900,940"
"Chlamydia","2012","Mississippi","28","All age groups","Asian","Both sexes","21",75.4,"27,851"
"Chlamydia","2012","Mississippi","28","All age groups","Black/African American","Both sexes","14,768",1336.6,"1,104,891"
"Chlamydia","2012","Mississippi","28","All age groups","Hispanic/Latino","Both sexes","32",37.6,"85,127"
"Chlamydia","2012","Mississippi","28","All age groups","White","Both sexes","2,928",169.9,"1,722,878"
"Chlamydia","2007","Missouri","29","All age groups","Asian","Both sexes","75",89.4,"83,878"
"Chlamydia","2007","Missouri","29","All age groups","Black/African American","Both sexes","10,534",1579.5,"666,941"
"Chlamydia","2007","Missouri","29","All age groups","Hispanic/Latino","Both sexes","553",298.4,"185,335"
"Chlamydia","2007","Missouri","29","All age groups","White","Both sexes","6,891",141.8,"4,860,639"
"Chlamydia","2014","Missouri","29","All age groups","Asian","Both sexes","137",119.6,"114,582"
"Chlamydia","2014","Missouri","29","All age groups","Black/African American","Both sexes","11,141",1585.5,"702,701"
"Chlamydia","2014","Missouri","29","All age groups","Hispanic/Latino","Both sexes","849",353,"240,502"
"Chlamydia","2014","Missouri","29","All age groups","White","Both sexes","11,015",226.8,"4,856,413"
"Chlamydia","2001","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2012","Missouri","29","All age groups","Asian","Both sexes","96",90.5,"106,047"
"Chlamydia","2012","Missouri","29","All age groups","Black/African American","Both sexes","12,017",1728.9,"695,084"
"Chlamydia","2012","Missouri","29","All age groups","Hispanic/Latino","Both sexes","1,099",485,"226,606"
"Chlamydia","2012","Missouri","29","All age groups","White","Both sexes","10,712",220.6,"4,856,851"
"Chlamydia","2015","Missouri","29","All age groups","Asian","Both sexes","153",128.7,"118,859"
"Chlamydia","2015","Missouri","29","All age groups","Black/African American","Both sexes","11,178",1583.8,"705,760"
"Chlamydia","2015","Missouri","29","All age groups","Hispanic/Latino","Both sexes","846",341.7,"247,567"
"Chlamydia","2015","Missouri","29","All age groups","White","Both sexes","11,752",241.9,"4,857,557"
"Chlamydia","2003","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Missouri","29","All age groups","Asian","Both sexes","101",116.8,"86,467"
"Chlamydia","2008","Missouri","29","All age groups","Black/African American","Both sexes","11,074",1648.7,"671,687"
"Chlamydia","2008","Missouri","29","All age groups","Hispanic/Latino","Both sexes","626",321.6,"194,655"
"Chlamydia","2008","Missouri","29","All age groups","White","Both sexes","6,952",142.2,"4,887,318"
"Chlamydia","2010","Missouri","29","All age groups","Asian","Both sexes","87",87.7,"99,246"
"Chlamydia","2010","Missouri","29","All age groups","Black/African American","Both sexes","11,719",1697.7,"690,307"
"Chlamydia","2000","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Missouri","29","All age groups","Asian","Both sexes","80",78.1,"102,468"
"Chlamydia","2011","Missouri","29","All age groups","Black/African American","Both sexes","11,417",1648.6,"692,537"
"Chlamydia","2011","Missouri","29","All age groups","Hispanic/Latino","Both sexes","670",304.5,"220,040"
"Chlamydia","2011","Missouri","29","All age groups","White","Both sexes","7,984",164.3,"4,858,472"
"Chlamydia","2010","Missouri","29","All age groups","Hispanic/Latino","Both sexes","560",261.6,"214,088"
"Chlamydia","2010","Missouri","29","All age groups","White","Both sexes","7,156",147.3,"4,858,844"
"Chlamydia","2013","Missouri","29","All age groups","Asian","Both sexes","114",103.6,"110,042"
"Chlamydia","2013","Missouri","29","All age groups","Black/African American","Both sexes","11,417",1632.7,"699,285"
"Chlamydia","2013","Missouri","29","All age groups","Hispanic/Latino","Both sexes","832",356.4,"233,455"
"Chlamydia","2013","Missouri","29","All age groups","White","Both sexes","10,359",213.3,"4,855,612"
"Chlamydia","2016","Missouri","29","All age groups","Asian","Both sexes","152",127.9,"118,859"
"Chlamydia","2016","Missouri","29","All age groups","Black/African American","Both sexes","11,827",1675.8,"705,760"
"Chlamydia","2016","Missouri","29","All age groups","Hispanic/Latino","Both sexes","961",388.2,"247,567"
"Chlamydia","2016","Missouri","29","All age groups","White","Both sexes","12,704",261.5,"4,857,557"
"Chlamydia","2002","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Missouri","29","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Missouri","29","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Missouri","29","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Missouri","29","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2014","Montana","30","All age groups","Asian","Both sexes","22",284.9,"7,722"
"Chlamydia","2014","Montana","30","All age groups","Black/African American","Both sexes","66",1216.6,"5,425"
"Chlamydia","2014","Montana","30","All age groups","Hispanic/Latino","Both sexes","117",328.2,"35,650"
"Chlamydia","2014","Montana","30","All age groups","White","Both sexes","2,730",307.6,"887,588"
"Chlamydia","2009","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Montana","30","All age groups","Asian","Both sexes","9",135.1,"6,663"
"Chlamydia","2011","Montana","30","All age groups","Black/African American","Both sexes","68",1454.5,"4,675"
"Chlamydia","2011","Montana","30","All age groups","Hispanic/Latino","Both sexes","68",222.2,"30,597"
"Chlamydia","2011","Montana","30","All age groups","White","Both sexes","2,197",251.6,"873,081"
"Chlamydia","2004","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2015","Montana","30","All age groups","Asian","Both sexes","13",159.9,"8,130"
"Chlamydia","2015","Montana","30","All age groups","Black/African American","Both sexes","81",1432.1,"5,656"
"Chlamydia","2015","Montana","30","All age groups","Hispanic/Latino","Both sexes","141",379,"37,201"
"Chlamydia","2015","Montana","30","All age groups","White","Both sexes","2,857",319.7,"893,712"
"Chlamydia","2001","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Montana","30","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Montana","30","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Montana","30","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Montana","30","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","Montana","30","All age groups","Asian","Both sexes","20",246,"8,130"
"Chlamydia","2016","Montana","30","All age groups","Black/African American","Both sexes","76",1343.7,"5,656"
"Chlamydia","2016","Montana","30","All age groups","Hispanic/Latino","Both sexes","92",247.3,"37,201"
"Chlamydia","2016","Montana","30","All age groups","White","Both sexes","3,207",358.8,"893,712"
"Chlamydia","2010","Montana","30","All age groups","Asian","Both sexes","14",223.5,"6,263"
"Chlamydia","2010","Montana","30","All age groups","Black/African American","Both sexes","76",1983.3,"3,832"
"Chlamydia","2010","Montana","30","All age groups","Hispanic/Latino","Both sexes","62",214.6,"28,895"
"Chlamydia","2010","Montana","30","All age groups","White","Both sexes","1,784",205.1,"869,946"
